restaurant_name,image_url,rating,cuisine,location,delivery_time
Creams & Bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/z9hunjl8gc5vqk5kjgo1",4.6,"Ice Cream, Indian",Basavangudi,30-35 mins
Coffee time,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mvgiugxjhlp7fvuqfeoy",3.6,"South Indian, Snacks, Sweets, Thalis",Basavanagudi,30-35 mins
Dream bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/llfxpbnarmffwf2odtrx",3.4,"Pizzas, Snacks, Mexican, American, Desserts, Beverages",Basavanagudi,20-25 mins
Namma Bengaluru cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tf3v6a9yyuhwymm20g7k",4.4,South Indian,Basavanagudi,25-30 mins
Muscle Mealz,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c729940d9e981cfd13fb6662bdee236f",,"Steakhouse, Healthy Food, Keto",Central Bangalore,25-30 mins
Chettinadu Aachi Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4ba6211169a24e7c1e8e0fc0a8bedf42",,"South Indian, Biryani, Chinese, Chettinad",Basavanagudi,20-25 mins
The Dawat Co.,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/adf290c1b6be8eeb7872814311607395",1.5,Biryani,Basavanagudi,30-35 mins
Lishan Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/81104175dab3734ce40a420307aac959",,"South Indian, Biryani",Basavanagudi,25-30 mins
Mr. Panipuri,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zt4uf8clbh6d817peamf",3.6,Chaat,Basavanagudi,20-25 mins
Radha Krishna Food Corner,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ee4131fd2ba063b8fe1b815586d1fe83",3.9,"Indian, North Indian",Basavanagudi,25-30 mins
Basavanagudi Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bcbc62668471f2963d909f31aeeaefab",,"Biryani, Chinese",AUSTIN TOWN,25-30 mins
Shankru's kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b8383cc211524032b90b17463c9ddefe",,"Fast Food, Snacks",Basavanagudi,25-30 mins
Bombay snacks centre,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ca667204ca646f8c6948047d22e45844",3.2,"Snacks, Sweets",Basavanagudi,25-30 mins
Tandoori Wok,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xg5plcwbzbfig8m1hf4l",2.5,"Biryani, Chinese, Indian",Austin Town,30-35 mins
ATITHIS,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c58326662ed9307b10701b3c108bf163",5.0,"Chaat, Snacks",Malleshwaram,30-35 mins
Kavali Hotel,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vxh23mnokj4pvdntmnjt",4.3,South Indian,Banashankari,35-40 mins
HOTEL KARNATAKA PARADISE,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jx8uxfqmfp43tadvrkr0",3.0,Indian,BASAVESHWARA NAGAR,30-35 mins
Hamdeez Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/67c62ba8e806d8bb120afe24181227e2",4.2,"Fast Food, Pizzas, Beverages",Jayanagar,30-35 mins
Indian home food (IHF),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hwe7enqouz4kusl5obqp",4.6,Biryani,Jayanagar,30-35 mins
The French Conway Gelato,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/23/04f0bb37-8fd3-4b24-8baa-3621c97f6f4e_894222.jpg",3.9,"Desserts, Italian, Pizzas, Ice Cream Cakes",Central Bangalore,30-35 mins
"Edo - Japanese Restaurant and Bar, ITC Gardenia","https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/u0fpk9tzwepuvymlfhhl",4.7,"Japanese, Asian",Central Bangalore,35-40 mins
The Fries Land,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/53d952b4e56a01b6774bb2f522d709c3",,"Snacks, Fast Food, Momos, Beverages",Basaveshwara Nagar,35-40 mins
Grand Foodies Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/te30kkmcu8wullz8moaw",4.1,"Street Food, Indian, Chinese, Biryani",Vasanth Nagar,35-40 mins
Grand Slice by Ciro's,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/13/dc796aae-5822-4c6e-9d02-ddf6bf5eb213_797542.jpg",,Indian,Central Bangalore,35-40 mins
Shree Cool Point,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jdgpvuqiblfnd27rdpol",4.6,"Fast Food, Beverages, Snacks",Vijay Nagar,30-35 mins
YumJar,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/llwqsvlg8fidg8kkm9wd",4.1,"Desserts, Beverages",Basaveshwara Nagar,35-40 mins
MID NIGHT CRUNCH,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/20/a13916a5-9f7f-4e72-a73f-b9b0c37234a1_928879.jpg",,"Chinese, Indian, Tandoor, Biryani, rolls",Koramangala,35-40 mins
Satya'S Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/4/efaed0c5-a5dc-4f6b-8fe0-acca3b29b03f_920905.jpg",2.7,"Pizzas, sandwich, Chinese, Burgers, Pastas, Ice Cream, Juices, Street Food, Fast Food",Basaveshwaranagar,35-40 mins
The Belgian Fries Co Burgers & Fries,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/7/eee6c9a7-8df3-428d-b9b6-7a91985a7d5b_879571.ss.jpg",,"Burgers, Cafe",Basaveshwaranagar,35-40 mins
The Pastry Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7884861e69959c4ad9983eeb70726246",5.0,Bakery,Vijayanagar,35-40 mins
AJJI MANE BADOOTA,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f594f4f63d3e00e93203f02d40e38d24",3.8,"Biryani, Indian, Snacks",Rajarajeshwari Nagar,35-40 mins
Shankaranna Military Hotel,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/avv5ol30kpotgydkie0j",4.0,"South Indian, Biryani, North Indian",Vijayanagar,35-40 mins
Kudla Beach,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/paefddkvrljwapme5sez",3.8,"North Indian, Chinese, Seafood, South Indian",Rajajinagar,35-40 mins
Antarastriya Momo Pasta,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b8078ac39a83cc7c10ff938b1b759ed1",3.8,"Pastas, Fast Food, Beverages",Rajajinagar,35-40 mins
UFF Urban Food Factory,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/voxgngjcl96qyhozxf9b",3.6,"Indian, Seafood, Chinese, Snacks",Jayanagar,35-40 mins
PANDA BEAR,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/10/05c3980a-58c0-4cc9-8d16-1633b730d2ed_923649.jpg",,"Waffle, Snacks, Chaat, Beverages",Malleshwaram,35-40 mins
4th Tea Block,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tx4swnlvfmllnda48yf7",4.6,"Beverages, Snacks",Jayanagar,35-40 mins
Shankar Guru Bangarpet Chats,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e719a626e07ffef3d86a372d2b79ca2e",3.8,"Chaat, Juices, Beverages",Jayanagar,35-40 mins
Anand Donne Biriyani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ie7ftvm6tbuqg8ttxsxp",3.8,South Indian,Jayanagar,35-40 mins
Mandya Biriyani Center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mvjuu5lvn76u4632kgwk",4.1,"Biryani, Indian, Chinese, Snacks",Vijayanagar,35-40 mins
Aaliyar Ambur Dum Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bfwkjgi8rxhchxm76vth",4.3,Indian,Brigade Road,30-35 mins
Nimma Darward Mane,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ctv6iag0wdc0e0jqtgbf",3.3,South Indian,Rajajinagar,35-40 mins
Yumm Bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/22/7ba44592-8a7e-430e-8eca-5ea14b950c76_893141.JPG",5.0,"Desserts, Bakery, Beverages, Juices, Pizzas, Burgers, Cafe",Jayanagar,35-40 mins
Tummy Ticklers,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/oegojyfapjkrsvkbu4pj",1.8,"Street Food, Fast Food, Beverages",Rajajinagar,35-40 mins
Hatti Donne Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c2965b15427f09aa8bfc171950e69031",3.9,"Biryani, South Indian, Chinese",Shanti Nagar,30-35 mins
Savera Lassi Shop,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e2f2c882c62cbb06eb1c26ca5c1bc3d9",,"Beverages, Ice Cream, Desserts",Central Bangalore,35-40 mins
Bhairaveshwara Kabab Centre Nati Style,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/87c8f3d98fb7b22f12193060f6713a3d",4.8,Biryani,Vijayanagar,30-35 mins
Spicy Secrets,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/203b221988ce52724674f77db2382119",4.3,"Chinese, Beverages, Ice Cream, Juices, Pizzas",Rajajinagar,35-40 mins
Abhinandan Enterprise (Abhinandan Juice),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gkipllsrywpqzflslojg",4.7,Beverages,Banashankari,30-35 mins
Time To Taste Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/8/f0b7c9dc-485c-425c-add9-a57a460cb080_867653.jpg",3.3,Beverages,Vijayanagar,35-40 mins
Naati Delights,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tszkfoywnt2e7nza93lk",4.3,"South Indian, Biryani, Kebabs",Rajajinagar,35-40 mins
Best Vada Pav,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/urlszb6czoblmzhfevhf",3.8,"Fast Food, Snacks, Pizzas",Jayanagar,35-40 mins
Kesar by Lilac,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nfwghxjrhbhvcn0wsylq",4.4,"Indian, Continental, Fast Food, Snacks",Jayanagar,30-35 mins
Spices Food Joint,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/u6tqvujngypovbigi4zh",3.7,"Chinese, Biryani, North Indian",Rajajinagar,35-40 mins
Simple Thindies,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dm1hywqdgnt6fgwz6ndd",4.5,"South Indian, Snacks",Girinagar I Phase,35-40 mins
Bhagyalakshmi Butter Gulkand Stores,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mshw0hbtuhdqsvu3jf3c",4.8,Desserts,Malleshwaram,35-40 mins
Smoked BBQ Taxi,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/10ab19506860b3e97300fd55687b52c3",3.4,Snacks,Vijayanagar,30-35 mins
Rolls Affair,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gvphlo1czoclan96fgpm",4.4,Snacks,Banashankari,30-35 mins
Vadoji,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/q6h6hykfgbrbhzt5iyem",3.8,Snacks,Rajajinagar,35-40 mins
Brownie Bottle,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/30/53653475-3f78-44a0-b91d-3c5ad534ee66_934533.jpg",,"Snacks, Pizzas, Pastas, Fast Food, Cafe",Malleshwaram,35-40 mins
R.M.K Scoops N Juice,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/44de215c79ae38c6cb98e0157d67d496",5.0,Juices,Rajajinagar,35-40 mins
South Holige Mane,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/g4nbkxqibxz7kml7knhq",4.6,"South Indian, Snacks, Sweets",Vijayanagar,30-35 mins
Teaday,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1e756ee8d230b65d570f7e8e70f7062c",4.8,"Beverages, Fast Food",Basaveshwaranagar,35-40 mins
SUN KISH CAFE,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e40e9fc6162274b3e8ab2f4a36459332",3.1,"Beverages, Fast Food, Burgers, Pizzas, Snacks",Vijayanagar,35-40 mins
LIT Gastro Pub,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/x7tkyruqxn6ujyhxkakl",,"North Indian, South Indian, Chinese",Jayanagar,35-40 mins
Chole Maharaj,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0ecb3c1248bcce5dfa14c17b3f0e58fd",3.7,"Chinese, North Indian",Rajajinagar,40-45 mins
Kushi Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2803bd741dea97cdf9e9fd76cabfb49d",3.8,"Chinese, North Indian",BTM,40-45 mins
Chambal,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b6fa5396eb8d3a4c3ddb1e9af6d867bb",,Indian,Central Bangalore,45-50 mins
Ketogenic Foods,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wzxlmzko9rq1cm7ktvyg",4.3,"Continental, Desserts, Healthy Food",Vasanth Nagar,40-45 mins
CAFE 22,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/1/7addf907-9c65-4319-8a81-d66098876874_918763.JPG",5.0,"Mexican, Indian, Beverages, Jain, Pizzas, Pastas, Waffle, Fast Food, Burgers, Cafe",Vijayanagar,40-45 mins
My Favorite Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1ee43c51aca0582a1e951d722bbae644",1.5,Indian,Jayanagar,40-45 mins
Bengaluru Aramane Donne Biriyani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6525af9ea6ab94abcab377b2b405a00a",3.3,"Biryani, North Indian, Chinese, Tandoor, South Indian",Banashankari,40-45 mins
The Chaats Factory,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ujlmasj9rdokddzqs8f1",4.3,Chaat,Banashankari,40-45 mins
Sea Spice Sea Food Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/2/4937833f-5b2e-44ca-88cf-06d24871f3c7_919659.jpg",2.7,"South Indian, Seafood, Biryani",Basaveshwaranagar,40-45 mins
Coastal Waves,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dc5264445465769eac73535cb6006a1a",3.7,"Seafood, Indian",BTM,40-45 mins
Swaad Kitchen Mart,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e5de853d6e22ace7a4fc612ec5f3d235",3.8,"Pastas, Chinese",Rajajinagar,40-45 mins
Shawarama Cravings,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/12/596b3f8b-f419-49ec-9f54-33500d9f7332_907248.jpg",2.4,"Fast Food, Burgers",Banashankari,45-50 mins
Drink And Dine,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dl29odauddeiuo5vyqle",2.9,"Chinese, Indian, Biryani, Snacks, Burgers",Vijayanagar,40-45 mins
ShakesBierre,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a7qjtdgda1rvrh4vidck",5.0,"Chinese, Continental, Desserts, Oriental",Brigade Road,40-45 mins
Crispy Rolls And Burgers,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/5/fe2084b9-0893-4e2a-96d0-aa6e730c44d5_853618.jpg",3.9,"Snacks, Pizzas, Home Food, Fast Food, Burgers",Banashankari,35-40 mins
ABC Kolkata kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vrw13znshc5wvo1hdwx7",3.2,"Indian, Chinese, Seafood, Kebabs, Snacks",Central Bangalore,40-45 mins
Happy Buddha,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c5068519a03623c5c40177732d0b40cd",4.4,"Chinese, Oriental",Central Bangalore,50-55 mins
Paddy Platter: Rice and Shine,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/5459af368d8eda5a311afe3471e7eb50",4.7,"North Indian, Chinese, Biryani, Meat",Ashok Nagar,40-45 mins
Metropole Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/u5kyvxhddm7gtjpyczwf",3.4,"South Indian, North Indian, Chinese",Central Bangalore,40-45 mins
Magic Pizza Corner,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yvozzztzyufhd23l6fbh",,"Pizzas, Fast Food, Burgers, Chinese",Rajajinagar,45-50 mins
Sassy Grub Box,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fe7534f0c12d29ccda1ef6cab63d2cc4",3.6,"Fast Food, Beverages, Desserts",BTM Layout,45-50 mins
MR.BB,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f594f4f63d3e00e93203f02d40e38d24",4.1,"Biryani, Chinese, Kebabs",Malleshwaram,40-45 mins
Metro Food court,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",4.4,"South American, Desserts",Vijayanagar,40-45 mins
Crispy Bites Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/5e011f5d3ac2c61f80d26a338055b057",4.1,"Beverages, Pizzas, Fast Food, Burgers, Momos, Waffle, Ice Cream",Jayanagar,40-45 mins
Hridayum Happy Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/334046f86fb6103f5c993933f748f616",4.2,"Chinese, Desserts, Continental, Italian, Mexican, Thai, Beverages, Pizzas, Italian-American, Pastas, Barbecue, Burgers, Cafe",Jayanagar,40-45 mins
Matsuri - The Chancery Hotel,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aj3lvfs3vsb4whjxo7cc",4.7,"Japanese, Chinese",Lavelle Road,40-45 mins
Sri Durga Kitchen Cafe (Home-made food) Since 1996,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uskis1zbkguexn3r9yw1",3.7,"Snacks, Beverages",Vijayanagar,50-55 mins
Vysam,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f09bd5dfae6100e5212a3b36e4ba831a",4.5,"South Indian, Beverages",Basaveshwaranagar,40-45 mins
Dishkeyaun,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/53aa76734ecf3ab065ba3d65957cee0c",,Indian,Central Bangalore,45-50 mins
Vkc Kafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/56c20cff0d4859b758f332e9e93706e4",4.1,"Snacks, Pizzas, Pastas, Ice Cream Cakes, Fast Food, Burgers, Cafe",Koramangala,35-40 mins
Aaradhya Donne Biriyani House,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/da2592e0d25f079cbf9aedf436cabf6f",4.0,"Biryani, South Indian, Snacks",Central Bangalore,35-40 mins
La Bonita,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/900c3f787064028b0bb2be721cb207b8",4.7,"Continental, Beverages",Central Bangalore,40-45 mins
Hotel Rajahuli,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/17/2979d4a3-67cd-44df-8bf6-486721b36a1f_926738.jpg",,South Indian,Banashankari,40-45 mins
The Burrow,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/75cc3ddc4271d2d2042f428c3fd8952b",4.1,"Pizzas, Healthy Food, Salads",Gandhi Nagar,45-50 mins
Kallu'S Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f0669511fb92b2e4fd0b005ed9cb24f3",3.6,"South Indian, Chinese, Kerala, Biryani, Seafood",Central Bangalore,40-45 mins
Chiru's Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vqkelzhrypdxtxpgunmo",3.4,"Biryani, Indian, Snacks",Adugodi,40-45 mins
Neeth Medappa Patisserie,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vhyop3xekuaeanb0x84r",4.3,Desserts,Ashok Nagar,40-45 mins
Hotel Devaregathi,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sydzm7gcua2ibb0kkgi8",4.1,South Indian,Banashankari,40-45 mins
Ayda Persian Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iftzlxruwjnfwe3lcu0p",4.3,Pan-Asian,Central Bangalore,45-50 mins
Vegan kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f31hzpg7vyxp0pr1grla",4.7,"Continental, Italian, Desserts, Healthy Food",Vasanth Nagar,40-45 mins
The Chinese Square,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3682c031e389ac4c09effc8f11400d7a",3.7,"Chinese, Snacks",Jayanagar,45-50 mins
The Sizzler Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2fdfede86a7381d8224e95cd297ca15e",4.7,"Chinese, Italian-American, Beverages",Malleshwaram,40-45 mins
Al SWAD HOTEL,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/l6ir2ohhuckl1uclus6z",4.4,Biryani,BTM Layout,40-45 mins
Krazy Adda,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f2uj263djgvsshhi3fy6",3.8,"Ice Cream, Pizzas, Chinese",Basaveshwara Nagar,40-45 mins
Italian Bakehouse,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/05d9c476f90d413952ebe7569844439f",4.0,"Bakery, Beverages, Desserts",Jayanagar,40-45 mins
Kalmane Koffees,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kxwmmuabmkpags8nhrut",4.9,"Cafe, Bakery, Beverages",Malleshwaram,40-45 mins
North Indian Rasoi,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/82d66b90554a59d340159fe81d882069",3.7,"Snacks, Chaat, Indian",Rajajinagar,35-40 mins
De Famous Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ac5e720e85541abe2cc5c10a3745e669",4.3,"Burgers, Fast Food, Chinese",Jayanagar,45-50 mins
Madam Hakka,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/236152bfc9b3945b4a368e55fb3def62",4.7,Chinese,Ashok Nagar,40-45 mins
AUTHENTIC BIRIYANI CORNER,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/5/b0d908fd-5365-4819-8517-10790e045080_921304.jpg",3.3,"Biryani, Kebabs",Basaveshwaranagar,35-40 mins
PITSTOP JUICE CENTRE,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f7a9d2fda5c9ac9d088438c7cc370009",3.8,"Juices, Beverages, Fast Food",Central Bangalore,45-50 mins
